framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,64,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0745631992816925
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,128,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.07506880164146423
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,256,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.07497919797897339
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,512,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.08004480004310607
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.37627201080322265
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1024,32768,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.15875519514083863
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,8192,131072,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.7566080093383789
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,8,16384,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.7606304168701172
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.10144000053405762
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.10305919647216796
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.10312000513076783
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.10096319913864135
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.3750848054885864
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.10263999700546264
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.07257919907569885
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,16,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.07307199835777282
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,32,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.07367039918899536
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,64,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.0745855987071991
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.10006719827651978
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07049919962882996
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,128,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.07514240145683289
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,16,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07205119729042053
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,32,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07327359914779663
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,64,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07436479926109314
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,256,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.07671679854393006
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,128,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07454079985618592
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,1,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.054099202156066895
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,256,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07539839744567871
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,2,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.05364480018615723
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,512,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.08018879890441895
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,4,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.054016000032424925
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.7530111789703369
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,8,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.037350401282310486
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,16,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.039129599928855896
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,32,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.03901120126247406
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,64,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.03930560052394867
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,128,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.040227198600769044
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,512,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.08087679743766785
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,256,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.04066239893436432
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1024,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.1605280041694641
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,512,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.042294400930404666
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1024,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.1607391953468323
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,1024,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.04695999920368195
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.7531007766723633
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.376147198677063
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,2048,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.15913599729537964
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.3767359972000122
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,4096,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.3796960115432739
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.7527935981750489
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8192,262144,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,1.5001184463500976
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.10102720260620117
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.10075839757919311
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.09968000054359435
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07100480198860168
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,16,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07135679721832275
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,32,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07253440022468567
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,64,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07446720004081726
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.7527391910552979
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,128,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07399359941482545
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,1,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.05358719825744629
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,256,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07456960082054138
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,2,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.05381760001182556
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,4,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.052636802196502686
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,8,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.037564799189567566
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,16,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.03850559890270233
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,32,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.03937279880046844
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8192,262144,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,1.501366424560547
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,64,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.03912639915943146
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,128,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.04015359878540039
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,512,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.07916160225868225
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.1013375997543335
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,256,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.04026240110397339
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.10108480453491211
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.10108799934387207
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,8,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.07224000096321107
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,16,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.07268480062484742
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,32,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.07335039973258972
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,512,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.04199039936065674
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,64,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.07416319847106934
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,128,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.07517120242118835
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1024,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.15920959711074828
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,256,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.0752672016620636
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,1024,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.04623680114746094
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,512,16384,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.07988799810409546
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,2048,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.15993280410766603
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1024,32768,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.1609887957572937
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,8192,131072,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.7565567970275879
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.37563838958740237
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,4096,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3790496110916138
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2048,65536,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.3753567934036255
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.7534687995910645
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.19949439764022828
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.19954880475997924
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.19677120447158813
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.13851200342178344
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.14107840061187743
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.1429535984992981
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.14455360174179077
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,4096,131072,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.7533792018890381
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.1452191948890686
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,16,8192,131072,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.756006383895874
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.1469823956489563
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.19958720207214356
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.1992032051086426
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.1972864031791687
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.13955520391464232
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.1998528003692627
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.14020800590515137
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.20132799148559571
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.14252480268478393
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.20034239292144776
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.1405311942100525
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.14413440227508545
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.14236799478530884
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.14413759708404542
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.14512640237808228
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.19368640184402466
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.14646400213241578
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.1466655969619751
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.14766720533370972
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.14807039499282837
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.19954240322113037
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.19471360445022584
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,2,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.19774719476699829
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,4,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.19719359874725342
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,8,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.14009920358657837
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,16,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.1400383949279785
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.3696863889694214
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,32,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.1414463996887207
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,64,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.14423999786376954
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.19275519847869874
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,128,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.14461760520935057
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,256,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.14578239917755126
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,1024,65536,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.369215989112854
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,1,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.10331840515136718
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,32,2,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.10266879796981812
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,gdn,causal_conv1d_fn,context,64,512,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.19223999977111816
